Unidades de saúde;Data;Quantidade de leitos Enfermaria Ped COVID;Disponíveis/Vagos Enfermaria Ped COVID;Ocupados Enfermaria Ped COVID;Bloqueados Enfermaria Ped COVID;Ocupação(%) de leitos Enfermaria Ped COVID;Quantidade de leitos Enfermaria Ped Não COVID;Disponíveis/Vagos Enfermaria Ped Não COVID;Ocupados Enfermaria Ped Não COVID;Bloqueados Enfermaria Ped Não COVID;Ocupação(%) de leitos Enfermaria Ped Não COVID
GOIÂNIA/HUGOL;13/09/2022;;;;;;30,0;3,0;24,0;3,0;90,0
GOIÂNIA/HUGOL;14/09/2022;;;;;;30,0;2,0;24,0;4,0;93,33
GOIÂNIA/HUGOL;15/09/2022;;;;;;30,0;3,0;24,0;3,0;90,0
GOIÂNIA/HUGOL;16/09/2022;;;;;;30,0;2,0;23,0;5,0;93,33
GOIÂNIA/HUGOL;17/09/2022;;;;;;30,0;3,0;23,0;4,0;90,0
GOIÂNIA/HUGOL;18/09/2022;;;;;;30,0;2,0;23,0;5,0;93,33
GOIÂNIA/HUGOL;19/09/2022;;;;;;30,0;0,0;24,0;6,0;100,0
GOIÂNIA/HUGOL;20/09/2022;;;;;;30,0;2,0;23,0;5,0;93,33
GOIÂNIA/HUGOL;21/09/2022;;;;;;30,0;0,0;24,0;6,0;100,0
GOIÂNIA/HUGOL;22/09/2022;;;;;;30,0;0,0;22,0;8,0;100,0
GOIÂNIA/HUGOL;23/09/2022;;;;;;30,0;3,0;20,0;7,0;90,0
GOIÂNIA/HUGOL;24/09/2022;;;;;;30,0;4,0;22,0;4,0;86,67
GOIÂNIA/HUGOL;25/09/2022;;;;;;30,0;0,0;24,0;6,0;100,0
GOIÂNIA/HUGOL;26/09/2022;;;;;;30,0;6,0;23,0;1,0;80,0
GOIÂNIA/HUGOL;27/09/2022;;;;;;30,0;4,0;21,0;5,0;86,67
GOIÂNIA/HUGOL;28/09/2022;;;;;;30,0;5,0;19,0;6,0;83,33
GOIÂNIA/HUGOL;29/09/2022;;;;;;30,0;7,0;16,0;7,0;76,67
GOIÂNIA/HUGOL;30/09/2022;;;;;;30,0;4,0;19,0;7,0;86,67
GOIÂNIA/HUGOL;01/10/2022;;;;;;30,0;1,0;19,0;10,0;96,67
GOIÂNIA/HUGOL;02/10/2022;;;;;;30,0;0,0;19,0;11,0;100,0
GOIÂNIA/HUGOL;03/10/2022;;;;;;30,0;0,0;19,0;11,0;100,0
GOIÂNIA/HUGOL;04/10/2022;;;;;;30,0;0,0;18,0;12,0;100,0
GOIÂNIA/HUGOL;05/10/2022;;;;;;30,0;2,0;20,0;8,0;93,33
GOIÂNIA/HUGOL;06/10/2022;;;;;;30,0;0,0;22,0;8,0;100,0
GOIÂNIA/HUGOL;07/10/2022;;;;;;30,0;0,0;27,0;3,0;100,0
GOIÂNIA/HUGOL;08/10/2022;;;;;;30,0;2,0;24,0;4,0;93,33
GOIÂNIA/HUGOL;09/10/2022;;;;;;30,0;7,0;19,0;4,0;76,67
GOIÂNIA/HUGOL;10/10/2022;;;;;;30,0;4,0;22,0;4,0;86,67
GOIÂNIA/HUGOL;11/10/2022;;;;;;30,0;6,0;21,0;3,0;80,0
GOIÂNIA/HUGOL;12/10/2022;;;;;;30,0;0,0;23,0;7,0;100,0
GOIÂNIA/HUGOL;13/10/2022;;;;;;30,0;6,0;21,0;3,0;80,0
GOIÂNIA/HUGOL;14/10/2022;;;;;;30,0;1,0;24,0;5,0;96,67
GOIÂNIA/HUGOL;15/10/2022;;;;;;30,0;1,0;27,0;2,0;96,67
GOIÂNIA/HUGOL;16/10/2022;;;;;;30,0;6,0;23,0;1,0;80,0
GOIÂNIA/HUGOL;17/10/2022;;;;;;30,0;5,0;22,0;3,0;83,33
GOIÂNIA/HUGOL;18/10/2022;;;;;;30,0;7,0;21,0;2,0;76,67
GOIÂNIA/HUGOL;19/10/2022;;;;;;30,0;9,0;18,0;3,0;70,0
GOIÂNIA/HUGOL;20/10/2022;;;;;;30,0;7,0;22,0;1,0;76,67
GOIÂNIA/HUGOL;21/10/2022;;;;;;30,0;4,0;19,0;7,0;86,67
GOIÂNIA/HUGOL;22/10/2022;;;;;;30,0;7,0;23,0;0,0;76,67
GOIÂNIA/HUGOL;23/10/2022;;;;;;30,0;4,0;26,0;0,0;86,67
GOIÂNIA/HUGOL;24/10/2022;;;;;;30,0;3,0;27,0;0,0;90,0
GOIÂNIA/HUGOL;25/10/2022;;;;;;30,0;3,0;27,0;0,0;90,0
GOIÂNIA/HUGOL;26/10/2022;;;;;;30,0;5,0;25,0;0,0;83,33
GOIÂNIA/HUGOL;27/10/2022;;;;;;30,0;2,0;28,0;0,0;93,33
GOIÂNIA/HUGOL;28/10/2022;;;;;;30,0;4,0;24,0;2,0;86,67
GOIÂNIA/HUGOL;29/10/2022;;;;;;30,0;0,0;26,0;4,0;100,0
GOIÂNIA/HUGOL;30/10/2022;;;;;;30,0;4,0;21,0;5,0;86,67
GOIÂNIA/HUGOL;31/10/2022;;;;;;30,0;1,0;19,0;10,0;96,67
GOIÂNIA/HUGOL;01/11/2022;;;;;;30,0;6,0;16,0;8,0;80,0
GOIÂNIA/HUGOL;02/11/2022;;;;;;30,0;10,0;15,0;5,0;66,67
GOIÂNIA/HUGOL;03/11/2022;;;;;;30,0;12,0;15,0;3,0;60,0
GOIÂNIA/HUGOL;04/11/2022;;;;;;30,0;2,0;20,0;8,0;93,33
GOIÂNIA/HUGOL;05/11/2022;;;;;;30,0;11,0;14,0;5,0;63,33
GOIÂNIA/HUGOL;06/11/2022;;;;;;30,0;11,0;15,0;4,0;63,33
GOIÂNIA/HUGOL;07/11/2022;;;;;;30,0;0,0;18,0;12,0;100,0
GOIÂNIA/HUGOL;08/11/2022;;;;;;30,0;8,0;16,0;6,0;73,33
GOIÂNIA/HUGOL;09/11/2022;;;;;;30,0;9,0;16,0;5,0;70,0
GOIÂNIA/HUGOL;10/11/2022;;;;;;30,0;10,0;18,0;2,0;66,67
